order_id,order_date,ship_date,delivery_date,warehouse_id,destination_region,product_category,carrier,shipping_cost,delivery_status
ORD-13809,2025-02-22,2025-02-24,2025-02-28,CA-02,West,Beauty,UPS,19.61,On-Time
ORD-13810,2025-02-13,2025-02-14,2025-02-20,NY-01,Midwest,Sports,USPS,49.3,On-Time
ORD-13811,2025-02-16,2025-02-17,2025-02-22,NY-01,Northeast,Apparel,UPS,9.7,On-Time
ORD-13812,2025-02-22,2025-02-24,2025-02-28,TX-03,Northeast,Home & Kitchen,FedEx,7.13,On-Time
ORD-13813,2025-03-15,2025-03-17,2025-03-24,NY-01,South,Home & Kitchen,FedEx,7.03,Late
ORD-13814,2025-02-15,2025-02-16,2025-02-19,IL-04,West,Sports,FedEx,14.76,On-Time
ORD-13815,2025-01-13,2025-01-14,2025-01-18,NY-01,Northeast,Apparel,FedEx,31.06,Late
ORD-13816,2025-06-14,2025-06-15,2025-06-17,TX-03,Northeast,Electronics,FedEx,27.75,On-Time
ORD-13817,2025-04-12,2025-04-17,2025-04-19,TX-03,West,Beauty,UPS,20.75,On-Time
ORD-13818,2025-01-24,2025-01-27,2025-02-01,CA-02,West,Sports,USPS,9.0,On-Time
ORD-13819,2025-01-02,2025-01-06,2025-01-09,CA-02,Northeast,Electronics,UPS,15.52,On-Time
ORD-13820,2025-03-22,2025-03-23,2025-03-27,IL-04,Northeast,Beauty,UPS,13.29,On-Time
ORD-13821,2025-04-10,2025-04-15,2025-04-20,NY-01,West,Electronics,FedEx,38.56,On-Time
ORD-13822,2025-05-22,2025-05-23,2025-05-24,TX-03,Midwest,Apparel,DHL,40.1,On-Time
ORD-13823,2025-05-18,2025-05-20,2025-05-23,TX-03,West,Sports,FedEx,39.97,On-Time
ORD-13824,2025-06-12,2025-06-15,2025-06-19,CA-02,Midwest,Electronics,USPS,48.61,On-Time
ORD-13825,2025-06-02,2025-06-03,2025-06-05,CA-02,Northeast,Electronics,DHL,44.79,On-Time
ORD-13826,2025-05-11,2025-05-13,2025-05-18,NY-01,South,Electronics,USPS,27.4,On-Time
ORD-13827,2025-04-21,2025-04-22,2025-04-24,TX-03,West,Sports,FedEx,23.67,On-Time
ORD-13828,2025-04-12,2025-04-13,2025-04-17,CA-02,Northeast,Apparel,UPS,46.21,On-Time
ORD-13829,2025-01-17,2025-01-19,2025-01-21,NY-01,Northeast,Apparel,FedEx,32.51,On-Time
ORD-13830,2025-01-12,2025-01-14,2025-01-16,NY-01,South,Electronics,FedEx,18.25,On-Time
ORD-13831,2025-04-26,2025-04-29,2025-05-03,NY-01,West,Apparel,FedEx,30.4,On-Time
ORD-13832,2025-01-24,2025-01-26,2025-01-29,CA-02,Northeast,Beauty,DHL,49.65,On-Time
ORD-13833,2025-01-29,2025-01-31,2025-02-02,CA-02,Midwest,Apparel,DHL,43.23,On-Time
ORD-13834,2025-06-20,2025-06-21,2025-06-23,CA-02,South,Electronics,FedEx,17.66,On-Time
ORD-13835,2025-06-02,2025-06-03,2025-06-07,IL-04,Midwest,Beauty,UPS,47.88,Late
ORD-13836,2025-05-02,2025-05-07,2025-05-08,IL-04,West,Sports,DHL,49.17,On-Time
ORD-13837,2025-03-31,2025-04-01,2025-04-04,IL-04,Midwest,Home & Kitchen,UPS,15.4,On-Time
ORD-13838,2025-03-06,2025-03-08,2025-03-11,CA-02,South,Apparel,UPS,45.3,On-Time
ORD-13839,2025-03-25,2025-03-26,2025-03-30,CA-02,Northeast,Beauty,UPS,44.74,On-Time
ORD-13840,2025-04-29,2025-05-02,2025-05-10,IL-04,South,Home & Kitchen,USPS,6.79,Late
ORD-13841,2025-06-05,2025-06-08,2025-06-12,TX-03,Northeast,Sports,UPS,35.14,On-Time
ORD-13842,2025-01-16,2025-01-17,2025-01-24,TX-03,Northeast,Home & Kitchen,USPS,18.74,On-Time
ORD-13843,2025-06-24,2025-06-25,2025-06-30,TX-03,Midwest,Sports,UPS,35.36,On-Time
ORD-13844,2025-04-14,2025-04-16,2025-04-20,TX-03,South,Electronics,FedEx,46.11,On-Time
ORD-13845,2025-04-02,2025-04-03,2025-04-06,IL-04,South,Electronics,FedEx,27.45,On-Time
ORD-13846,2025-01-27,2025-01-28,2025-02-01,NY-01,Northeast,Sports,FedEx,23.65,On-Time
ORD-13847,2025-06-19,2025-06-22,2025-06-23,NY-01,South,Home & Kitchen,UPS,46.47,On-Time
ORD-13848,2025-06-24,2025-06-25,2025-06-28,TX-03,West,Apparel,FedEx,48.84,On-Time
ORD-13849,2025-06-11,2025-06-15,2025-06-21,CA-02,West,Home & Kitchen,USPS,7.8,On-Time
ORD-13850,2025-06-14,2025-06-16,2025-06-21,TX-03,Midwest,Home & Kitchen,UPS,46.53,On-Time
ORD-13851,2025-05-14,2025-05-15,2025-05-21,TX-03,Midwest,Apparel,USPS,8.72,On-Time
ORD-13852,2025-05-15,2025-05-17,2025-05-19,NY-01,South,Home & Kitchen,DHL,20.18,On-Time
ORD-13853,2025-06-02,2025-06-04,2025-06-09,CA-02,Midwest,Home & Kitchen,USPS,39.32,Late
ORD-13854,2025-02-02,2025-02-03,2025-02-04,NY-01,South,Beauty,DHL,39.97,On-Time
ORD-13855,2025-02-24,2025-02-26,2025-02-28,CA-02,Midwest,Sports,UPS,37.66,On-Time
ORD-13856,2025-01-07,2025-01-08,2025-01-10,IL-04,West,Electronics,FedEx,6.76,On-Time
ORD-13857,2025-02-26,2025-02-27,2025-03-02,NY-01,Northeast,Sports,DHL,10.98,On-Time
ORD-13858,2025-05-06,2025-05-07,2025-05-14,IL-04,Northeast,Home & Kitchen,USPS,47.13,On-Time
ORD-13859,2025-01-12,2025-01-13,2025-01-23,IL-04,West,Apparel,USPS,8.67,On-Time
ORD-13860,2025-01-16,2025-01-17,2025-01-21,TX-03,Northeast,Apparel,UPS,8.53,On-Time
ORD-13861,2025-02-12,2025-02-14,2025-02-19,CA-02,South,Electronics,UPS,42.6,On-Time
ORD-13862,2025-04-27,2025-04-29,2025-05-02,NY-01,South,Electronics,FedEx,33.86,On-Time
ORD-13863,2025-05-15,2025-05-17,2025-05-24,TX-03,West,Electronics,USPS,20.82,Late
ORD-13864,2025-04-21,2025-04-24,2025-04-27,NY-01,West,Apparel,FedEx,12.46,On-Time
ORD-13865,2025-02-20,2025-02-23,2025-02-25,IL-04,West,Home & Kitchen,FedEx,44.79,On-Time
ORD-13866,2025-06-09,2025-06-11,2025-06-15,NY-01,West,Electronics,UPS,49.48,On-Time
ORD-13867,2025-03-16,2025-03-18,2025-03-19,NY-01,Northeast,Electronics,UPS,7.25,On-Time
ORD-13868,2025-01-08,2025-01-09,2025-01-14,TX-03,Northeast,Apparel,FedEx,29.94,On-Time
ORD-13869,2025-02-14,2025-02-18,2025-02-23,CA-02,Northeast,Home & Kitchen,USPS,16.76,On-Time
ORD-13870,2025-02-28,2025-03-01,2025-03-10,NY-01,South,Electronics,USPS,42.46,On-Time
ORD-13871,2025-05-12,2025-05-13,2025-05-18,IL-04,Midwest,Home & Kitchen,UPS,20.57,On-Time
ORD-13872,2025-04-14,2025-04-17,2025-04-18,IL-04,South,Beauty,UPS,37.16,On-Time
ORD-13873,2025-06-06,2025-06-07,2025-06-09,TX-03,Midwest,Electronics,DHL,29.28,On-Time
ORD-13874,2025-06-06,2025-06-07,2025-06-10,IL-04,West,Electronics,FedEx,29.37,On-Time
ORD-13875,2025-04-08,2025-04-10,2025-04-19,NY-01,West,Apparel,USPS,43.61,Late
ORD-13876,2025-06-05,2025-06-07,2025-06-10,CA-02,Northeast,Beauty,FedEx,26.17,On-Time
ORD-13877,2025-03-20,2025-03-23,2025-03-25,NY-01,Northeast,Beauty,UPS,43.05,On-Time
ORD-13878,2025-05-04,2025-05-07,2025-05-10,TX-03,Midwest,Beauty,UPS,21.35,On-Time
ORD-13879,2025-06-21,2025-06-22,2025-06-28,IL-04,Midwest,Sports,USPS,12.87,On-Time
ORD-13880,2025-01-04,2025-01-05,2025-01-08,NY-01,Northeast,Apparel,FedEx,25.5,On-Time
ORD-13881,2025-03-31,2025-04-02,2025-04-06,NY-01,West,Apparel,FedEx,27.43,On-Time
ORD-13882,2025-04-14,2025-04-15,2025-04-19,IL-04,Northeast,Electronics,UPS,26.53,On-Time
ORD-13883,2025-05-17,2025-05-19,2025-05-25,CA-02,West,Apparel,UPS,41.37,On-Time
ORD-13884,2025-04-29,2025-04-30,2025-05-05,CA-02,West,Electronics,UPS,30.41,On-Time
ORD-13885,2025-05-13,2025-05-15,2025-05-18,CA-02,South,Electronics,FedEx,44.98,On-Time
ORD-13886,2025-02-25,2025-02-27,2025-03-02,IL-04,South,Sports,UPS,28.14,On-Time
ORD-13887,2025-04-06,2025-04-08,2025-04-15,NY-01,Midwest,Apparel,FedEx,15.11,Late
ORD-13888,2025-06-27,2025-06-29,2025-06-30,TX-03,West,Apparel,FedEx,10.83,On-Time
ORD-13889,2025-03-16,2025-03-18,2025-03-20,NY-01,Northeast,Sports,UPS,44.08,On-Time
ORD-13890,2025-05-23,2025-05-24,2025-05-25,IL-04,West,Sports,UPS,7.53,On-Time
ORD-13891,2025-02-01,2025-02-02,2025-02-04,IL-04,Midwest,Apparel,FedEx,10.29,On-Time
ORD-13892,2025-01-28,2025-01-29,2025-02-02,NY-01,West,Apparel,FedEx,7.86,On-Time
ORD-13893,2025-01-22,2025-01-24,2025-01-26,IL-04,West,Electronics,UPS,24.07,On-Time
ORD-13894,2025-01-17,2025-01-18,2025-01-22,NY-01,Midwest,Home & Kitchen,FedEx,28.97,On-Time
ORD-13895,2025-02-28,2025-03-02,2025-03-04,NY-01,West,Electronics,UPS,5.89,On-Time
ORD-13896,2025-03-31,2025-04-01,2025-04-04,CA-02,South,Beauty,UPS,28.2,On-Time
ORD-13897,2025-04-16,2025-04-18,2025-04-22,IL-04,Midwest,Beauty,FedEx,22.72,On-Time
ORD-13898,2025-01-26,2025-01-30,2025-02-03,IL-04,South,Home & Kitchen,FedEx,39.81,On-Time
ORD-13899,2025-01-25,2025-01-26,2025-01-31,CA-02,Midwest,Sports,USPS,42.35,On-Time
ORD-13900,2025-05-18,2025-05-19,2025-05-24,CA-02,West,Beauty,USPS,35.82,On-Time
ORD-13901,2025-02-14,2025-02-15,2025-02-18,CA-02,South,Sports,UPS,,On-Time
ORD-13902,2025-03-24,2025-03-26,2025-04-02,TX-03,South,Sports,UPS,14.73,Late
ORD-13903,2025-01-11,2025-01-13,2025-01-19,IL-04,Northeast,Electronics,USPS,43.12,On-Time
ORD-13904,2025-04-14,2025-04-15,2025-04-17,NY-01,South,Sports,DHL,20.38,On-Time
ORD-13905,2025-03-09,2025-03-11,2025-03-14,NY-01,South,Home & Kitchen,UPS,21.03,On-Time
ORD-13906,2025-04-05,2025-04-06,2025-04-08,NY-01,West,Electronics,FedEx,46.22,On-Time
ORD-13907,2025-06-05,2025-06-07,2025-06-12,IL-04,South,Home & Kitchen,UPS,48.9,On-Time
ORD-13908,2025-03-06,2025-03-08,2025-03-13,TX-03,South,Sports,UPS,45.42,On-Time
ORD-13909,2025-02-18,2025-02-21,2025-02-28,IL-04,South,Beauty,UPS,49.92,On-Time
ORD-13910,2025-06-24,2025-06-25,2025-06-28,IL-04,West,Sports,UPS,44.1,On-Time
ORD-13911,2025-02-21,2025-02-25,2025-03-04,IL-04,Midwest,Home & Kitchen,USPS,36.7,Late
ORD-13912,2025-04-12,2025-04-15,2025-04-17,IL-04,West,Apparel,UPS,18.22,On-Time
ORD-13913,2025-02-26,2025-02-27,2025-03-02,IL-04,South,Apparel,FedEx,47.88,On-Time
ORD-13914,2025-02-16,2025-02-17,2025-02-18,TX-03,Midwest,Beauty,FedEx,44.45,On-Time
ORD-13915,2025-06-08,2025-06-10,2025-06-13,CA-02,West,Home & Kitchen,UPS,15.83,On-Time
ORD-13916,2025-06-23,2025-06-26,2025-06-28,NY-01,West,Beauty,FedEx,27.01,On-Time
ORD-13917,2025-01-26,2025-01-29,2025-02-01,IL-04,Midwest,Electronics,FedEx,8.15,On-Time
ORD-13918,2025-04-24,2025-04-26,2025-04-27,IL-04,Northeast,Sports,UPS,47.9,On-Time
ORD-13919,2025-01-05,2025-01-09,2025-01-14,IL-04,South,Electronics,UPS,30.77,On-Time
ORD-13920,2025-03-25,2025-03-26,2025-03-29,NY-01,Northeast,Apparel,DHL,16.03,On-Time
ORD-13921,2025-02-21,2025-02-22,2025-02-24,TX-03,South,Sports,FedEx,18.16,On-Time
ORD-13922,2025-04-15,2025-04-19,2025-04-25,NY-01,South,Electronics,FedEx,49.13,On-Time
ORD-13923,2025-02-23,2025-02-26,2025-03-02,TX-03,Northeast,Apparel,FedEx,32.7,On-Time
ORD-13924,2025-06-10,2025-06-12,2025-06-15,CA-02,Northeast,Electronics,UPS,23.93,On-Time
ORD-13925,2025-06-27,2025-06-30,2025-07-02,IL-04,South,Sports,FedEx,27.49,On-Time
ORD-13926,2025-06-15,2025-06-20,2025-06-22,TX-03,Midwest,Electronics,UPS,9.43,On-Time
ORD-13927,2025-06-04,2025-06-07,2025-06-11,NY-01,Midwest,Sports,FedEx,8.38,On-Time
ORD-13928,2025-01-15,2025-01-18,2025-01-22,TX-03,Northeast,Electronics,UPS,31.67,On-Time
ORD-13929,2025-03-02,2025-03-05,2025-03-12,TX-03,Northeast,Beauty,USPS,28.04,On-Time
ORD-13930,2025-05-02,2025-05-03,2025-05-04,CA-02,West,Electronics,FedEx,21.16,On-Time
ORD-13931,2025-01-21,2025-01-24,2025-01-26,IL-04,Midwest,Electronics,UPS,30.48,On-Time
ORD-13932,2025-02-15,2025-02-16,2025-02-25,IL-04,Midwest,Beauty,UPS,8.27,Late
ORD-13933,2025-05-14,2025-05-18,2025-05-22,NY-01,South,Apparel,USPS,47.48,On-Time
ORD-13934,2025-02-07,2025-02-09,2025-02-11,NY-01,West,Sports,UPS,18.22,On-Time
ORD-13935,2025-03-03,2025-03-05,2025-03-08,CA-02,South,Home & Kitchen,UPS,8.23,On-Time
ORD-13936,2025-03-27,2025-03-29,2025-04-04,TX-03,West,Apparel,USPS,12.63,On-Time
ORD-13937,2025-03-19,2025-03-20,2025-03-28,TX-03,Midwest,Sports,UPS,,Late
ORD-13938,2025-02-15,2025-02-16,,NY-01,South,Electronics,UPS,13.04,Lost
ORD-13939,2025-05-21,2025-05-26,2025-05-29,IL-04,West,Apparel,FedEx,,On-Time
ORD-13940,2025-01-03,2025-01-08,2025-01-16,TX-03,South,Electronics,USPS,38.21,Late
ORD-13941,2025-01-06,2025-01-07,2025-01-11,CA-02,West,Apparel,USPS,17.26,On-Time
ORD-13942,2025-04-03,2025-04-08,2025-04-11,NY-01,Northeast,Apparel,DHL,24.62,On-Time
ORD-13943,2025-01-08,2025-01-11,2025-01-13,TX-03,South,Home & Kitchen,DHL,,On-Time
ORD-13944,2025-06-21,2025-06-23,2025-07-02,IL-04,Northeast,Beauty,USPS,18.31,Late
ORD-13945,2025-04-18,2025-04-19,2025-04-21,IL-04,West,Apparel,UPS,40.76,On-Time
ORD-13946,2025-06-10,2025-06-14,2025-06-18,CA-02,South,Electronics,USPS,12.1,On-Time
ORD-13947,2025-03-16,2025-03-18,2025-03-21,CA-02,West,Home & Kitchen,UPS,,On-Time
ORD-13948,2025-03-18,2025-03-22,2025-03-26,NY-01,West,Apparel,UPS,25.53,On-Time
ORD-13949,2025-02-19,2025-02-22,2025-02-24,NY-01,Northeast,Beauty,FedEx,15.53,On-Time
ORD-13950,2025-01-11,2025-01-14,2025-01-18,IL-04,South,Electronics,FedEx,45.64,On-Time
ORD-13951,2025-04-05,2025-04-07,2025-04-21,IL-04,Midwest,Home & Kitchen,USPS,7.28,Late
ORD-13952,2025-06-05,2025-06-06,2025-06-10,TX-03,West,Sports,UPS,31.88,On-Time
ORD-13953,2025-03-11,2025-03-12,2025-03-13,TX-03,Northeast,Beauty,FedEx,32.19,On-Time
ORD-13954,2025-06-18,2025-06-19,2025-06-23,TX-03,Midwest,Sports,FedEx,,On-Time
ORD-13955,2025-01-16,2025-01-17,2025-01-18,CA-02,Northeast,Sports,USPS,37.97,On-Time
ORD-13956,2025-03-09,2025-03-11,2025-03-15,CA-02,Northeast,Home & Kitchen,UPS,26.1,On-Time
ORD-13957,2025-04-09,2025-04-11,,TX-03,Northeast,Home & Kitchen,UPS,,Lost
ORD-13958,2025-02-17,2025-02-21,2025-02-25,IL-04,West,Home & Kitchen,UPS,42.21,On-Time
ORD-13959,2025-03-05,2025-03-06,2025-03-09,NY-01,Midwest,Sports,UPS,19.53,On-Time
ORD-13960,2025-03-31,2025-04-02,2025-04-06,CA-02,West,Electronics,FedEx,26.8,On-Time
ORD-13961,2025-03-17,2025-03-18,2025-03-21,CA-02,West,Home & Kitchen,UPS,16.73,On-Time
ORD-13962,2025-05-19,2025-05-20,2025-05-28,TX-03,South,Beauty,USPS,14.07,Late
ORD-13963,2025-04-11,2025-04-12,2025-04-15,NY-01,Midwest,Home & Kitchen,UPS,5.03,On-Time
ORD-13964,2025-03-30,2025-04-02,2025-04-05,CA-02,South,Home & Kitchen,UPS,48.36,On-Time
ORD-13965,2025-01-18,2025-01-19,2025-01-23,NY-01,Northeast,Home & Kitchen,FedEx,24.84,On-Time
ORD-13966,2025-01-19,2025-01-22,2025-01-25,CA-02,Midwest,Sports,UPS,5.59,On-Time
ORD-13967,2025-02-24,2025-02-25,2025-03-01,NY-01,Midwest,Electronics,FedEx,5.4,On-Time
ORD-13968,2025-04-12,2025-04-16,2025-04-20,NY-01,West,Home & Kitchen,UPS,17.98,On-Time
ORD-13969,2025-04-28,2025-05-01,2025-05-04,CA-02,Northeast,Sports,UPS,5.63,On-Time
ORD-13970,2025-06-03,2025-06-08,2025-06-13,NY-01,West,Beauty,USPS,21.85,On-Time
ORD-13971,2025-05-14,2025-05-18,2025-05-23,IL-04,South,Electronics,UPS,7.83,Late
ORD-13972,2025-01-04,2025-01-08,2025-01-12,CA-02,Northeast,Sports,FedEx,6.77,On-Time
ORD-13973,2025-04-18,2025-04-22,2025-04-25,CA-02,West,Apparel,UPS,35.12,On-Time
ORD-13974,2025-04-25,2025-04-27,2025-05-02,IL-04,West,Beauty,UPS,45.81,On-Time
ORD-13975,2025-01-29,2025-01-30,2025-02-02,NY-01,West,Beauty,FedEx,23.42,On-Time
ORD-13976,2025-02-28,2025-03-01,2025-03-05,IL-04,Northeast,Apparel,UPS,42.65,On-Time
ORD-13977,2025-05-05,2025-05-06,2025-05-08,CA-02,South,Sports,DHL,6.32,On-Time
ORD-13978,2025-04-08,2025-04-10,2025-04-12,IL-04,Midwest,Sports,FedEx,40.0,On-Time
ORD-13979,2025-01-17,2025-01-19,2025-01-25,NY-01,West,Beauty,UPS,7.83,Late
ORD-13980,2025-04-17,2025-04-21,2025-04-27,IL-04,Northeast,Sports,USPS,42.73,On-Time
ORD-13981,2025-02-12,2025-02-17,2025-02-21,CA-02,Midwest,Apparel,UPS,44.71,On-Time
ORD-13982,2025-03-21,2025-03-23,2025-03-28,NY-01,West,Sports,USPS,40.37,On-Time
ORD-13983,2025-06-11,2025-06-13,2025-06-16,CA-02,Northeast,Beauty,FedEx,41.93,On-Time
ORD-13984,2025-01-08,2025-01-13,2025-01-15,CA-02,South,Sports,FedEx,30.27,On-Time
ORD-13985,2025-05-21,2025-05-22,2025-05-31,TX-03,West,Electronics,UPS,16.92,Late
ORD-13986,2025-04-16,2025-04-19,2025-04-25,CA-02,Northeast,Apparel,USPS,33.95,On-Time
ORD-13987,2025-01-08,2025-01-09,2025-01-11,CA-02,West,Apparel,DHL,24.78,On-Time
ORD-13988,2025-04-06,2025-04-08,2025-04-09,NY-01,Northeast,Home & Kitchen,FedEx,5.24,On-Time
ORD-13989,2025-04-04,2025-04-05,2025-04-09,NY-01,South,Sports,UPS,26.46,On-Time
ORD-13990,2025-03-06,2025-03-10,2025-03-13,NY-01,South,Apparel,FedEx,34.3,On-Time
ORD-13991,2025-06-20,2025-06-22,2025-06-25,IL-04,Northeast,Sports,FedEx,5.62,On-Time
ORD-13992,2025-02-08,2025-02-09,2025-02-12,IL-04,Midwest,Electronics,UPS,32.96,On-Time
ORD-13993,2025-03-22,2025-03-23,2025-03-26,NY-01,South,Beauty,UPS,34.36,On-Time
ORD-13994,2025-03-25,2025-03-27,2025-03-29,IL-04,West,Beauty,FedEx,12.11,On-Time
ORD-13995,2025-03-29,2025-04-03,2025-04-10,TX-03,South,Home & Kitchen,FedEx,24.4,Late
ORD-13996,2025-03-27,2025-03-30,2025-04-03,IL-04,West,Home & Kitchen,UPS,48.39,On-Time
ORD-13997,2025-04-03,2025-04-05,2025-04-08,TX-03,South,Apparel,DHL,44.79,On-Time
ORD-13998,2025-03-27,2025-03-28,2025-04-01,NY-01,South,Apparel,USPS,23.49,On-Time
ORD-13999,2025-02-13,2025-02-15,2025-02-18,NY-01,West,Apparel,FedEx,20.74,On-Time
ORD-14000,2025-05-17,2025-05-20,2025-05-26,IL-04,South,Electronics,USPS,10.58,Late
ORD-14001,2025-06-14,2025-06-17,2025-06-19,NY-01,West,Home & Kitchen,UPS,6.58,On-Time
ORD-14002,2025-03-15,2025-03-16,2025-03-23,NY-01,West,Home & Kitchen,USPS,18.39,On-Time
ORD-14003,2025-02-05,2025-02-08,2025-02-10,CA-02,South,Beauty,FedEx,47.31,On-Time
ORD-14004,2025-04-11,2025-04-13,2025-04-16,NY-01,South,Home & Kitchen,UPS,48.14,On-Time
ORD-14005,2025-06-05,2025-06-10,2025-06-22,CA-02,West,Home & Kitchen,USPS,41.56,Late
ORD-14006,2025-06-19,2025-06-23,2025-06-25,NY-01,Northeast,Electronics,FedEx,20.79,On-Time
ORD-14007,2025-06-20,2025-06-23,2025-06-25,TX-03,South,Apparel,DHL,11.46,On-Time
ORD-14008,2025-06-19,2025-06-22,2025-07-01,TX-03,Midwest,Electronics,USPS,31.8,On-Time
ORD-14009,2025-04-14,2025-04-15,2025-04-17,NY-01,South,Sports,DHL,34.09,On-Time
ORD-14010,2025-03-07,2025-03-10,2025-03-14,TX-03,Northeast,Beauty,FedEx,24.11,On-Time
ORD-14011,2025-02-24,2025-02-26,2025-03-03,TX-03,Northeast,Beauty,FedEx,36.12,Late
ORD-14012,2025-06-25,2025-06-26,2025-06-29,TX-03,South,Beauty,FedEx,38.6,On-Time
ORD-14013,2025-04-01,2025-04-02,2025-04-04,IL-04,South,Apparel,DHL,40.24,On-Time
ORD-14014,2025-01-22,2025-01-25,2025-01-29,TX-03,Midwest,Apparel,FedEx,27.6,On-Time
ORD-14015,2025-04-11,2025-04-12,2025-04-20,CA-02,South,Apparel,UPS,40.62,Late
ORD-14016,2025-06-04,2025-06-06,2025-06-09,IL-04,Northeast,Beauty,UPS,6.15,On-Time
ORD-14017,2025-05-01,2025-05-03,2025-05-04,CA-02,Midwest,Beauty,UPS,35.62,On-Time
ORD-14018,2025-04-03,2025-04-04,2025-04-06,CA-02,South,Beauty,FedEx,15.6,On-Time
ORD-14019,2025-04-18,2025-04-19,2025-04-25,CA-02,Midwest,Sports,UPS,17.17,Late
ORD-14020,2025-05-21,2025-05-24,2025-05-30,IL-04,Midwest,Sports,USPS,9.11,On-Time
ORD-14021,2025-06-22,2025-06-25,2025-06-29,NY-01,Northeast,Beauty,FedEx,13.66,On-Time
ORD-14022,2025-01-10,2025-01-11,2025-01-15,TX-03,Northeast,Apparel,USPS,49.64,On-Time
ORD-14023,2025-01-09,2025-01-13,2025-01-15,TX-03,West,Apparel,UPS,23.69,On-Time
ORD-14024,2025-06-04,2025-06-07,2025-06-08,NY-01,Northeast,Sports,UPS,46.75,On-Time
ORD-14025,2025-02-03,2025-02-05,2025-02-08,NY-01,West,Sports,UPS,12.33,On-Time
ORD-14026,2025-05-09,2025-05-12,2025-05-15,CA-02,Northeast,Beauty,FedEx,14.18,On-Time
ORD-14027,2025-06-09,2025-06-14,2025-06-19,IL-04,Northeast,Beauty,UPS,,On-Time
ORD-14028,2025-03-30,2025-04-01,2025-04-06,CA-02,West,Apparel,USPS,20.73,On-Time
ORD-14029,2025-04-03,2025-04-04,2025-04-07,TX-03,West,Home & Kitchen,FedEx,33.98,On-Time
ORD-14030,2025-03-12,2025-03-16,2025-03-20,NY-01,West,Apparel,UPS,23.99,On-Time
ORD-14031,2025-03-08,2025-03-10,2025-03-13,TX-03,Midwest,Apparel,FedEx,41.52,On-Time
ORD-14032,2025-05-28,2025-05-29,2025-06-04,NY-01,West,Beauty,USPS,24.42,On-Time
ORD-14033,2025-04-27,2025-04-29,2025-05-02,IL-04,Midwest,Home & Kitchen,UPS,30.76,On-Time
ORD-14034,2025-04-04,2025-04-06,2025-04-07,CA-02,Midwest,Home & Kitchen,UPS,19.45,On-Time
ORD-14035,2025-06-12,2025-06-16,2025-06-19,TX-03,West,Beauty,FedEx,36.68,On-Time
ORD-14036,2025-04-09,2025-04-11,2025-04-13,IL-04,West,Electronics,DHL,34.46,On-Time
ORD-14037,2025-04-23,2025-04-24,2025-04-25,TX-03,West,Beauty,FedEx,22.87,On-Time
ORD-14038,2025-04-13,2025-04-15,2025-04-18,NY-01,Northeast,Sports,UPS,17.42,On-Time
ORD-14039,2025-04-01,2025-04-03,2025-04-07,TX-03,Northeast,Home & Kitchen,UPS,32.63,On-Time
ORD-14040,2025-03-31,2025-04-01,2025-04-12,IL-04,West,Beauty,USPS,47.44,Late
ORD-14041,2025-01-17,2025-01-19,2025-01-23,IL-04,South,Apparel,FedEx,10.97,On-Time
ORD-14042,2025-01-18,2025-01-21,2025-01-31,CA-02,West,Apparel,USPS,40.96,Late
ORD-14043,2025-06-22,2025-06-23,2025-06-28,TX-03,South,Apparel,UPS,29.43,On-Time
ORD-14044,2025-04-26,2025-04-28,2025-05-01,NY-01,Northeast,Beauty,UPS,28.65,On-Time
ORD-14045,2025-04-03,2025-04-04,2025-04-07,TX-03,Northeast,Electronics,UPS,48.28,On-Time
ORD-14046,2025-04-01,2025-04-02,2025-04-06,CA-02,South,Sports,USPS,32.26,On-Time
ORD-14047,2025-03-23,2025-03-24,2025-03-28,NY-01,Northeast,Apparel,UPS,42.37,On-Time
ORD-14048,2025-03-09,2025-03-10,2025-03-17,NY-01,West,Beauty,USPS,28.15,On-Time
ORD-14049,2025-04-24,2025-04-27,2025-04-29,CA-02,South,Electronics,FedEx,16.24,On-Time
ORD-14050,2025-01-01,2025-01-02,2025-01-04,NY-01,South,Home & Kitchen,DHL,36.25,On-Time
ORD-14051,2025-02-27,2025-03-02,2025-03-07,IL-04,Midwest,Home & Kitchen,FedEx,,On-Time
ORD-14052,2025-06-03,2025-06-04,2025-06-10,IL-04,Northeast,Sports,UPS,42.86,Late
ORD-14053,2025-04-19,2025-04-24,2025-04-28,NY-01,South,Beauty,UPS,13.93,On-Time
ORD-14054,2025-05-28,2025-05-30,2025-06-02,TX-03,South,Beauty,UPS,19.26,On-Time
ORD-14055,2025-04-26,2025-04-29,2025-05-02,NY-01,South,Apparel,FedEx,28.26,On-Time
ORD-14056,2025-03-28,2025-03-29,,TX-03,Northeast,Electronics,UPS,30.72,Lost
ORD-14057,2025-01-10,2025-01-12,2025-01-14,CA-02,South,Sports,FedEx,13.72,On-Time
ORD-14058,2025-02-28,2025-03-01,2025-03-04,IL-04,South,Electronics,UPS,15.35,On-Time
ORD-14059,2025-02-10,2025-02-14,2025-02-18,IL-04,West,Sports,FedEx,39.15,On-Time
ORD-14060,2025-04-15,2025-04-17,2025-04-21,CA-02,West,Beauty,UPS,37.86,On-Time
ORD-14061,2025-05-13,2025-05-15,2025-05-19,CA-02,Midwest,Beauty,FedEx,42.76,Late
ORD-14062,2025-05-02,2025-05-05,2025-05-09,IL-04,South,Sports,FedEx,46.98,On-Time
